x,y,label
86.0,297.0,3.0
78.0,303.0,3.0
72.0,308.0,3.0
67.0,313.0,3.0
64.0,314.0,3.0
62.0,314.0,3.0
62.0,316.0,3.0
64.0,316.0,3.0
66.0,319.0,3.0
68.0,320.0,3.0
71.0,321.0,3.0
75.0,324.0,3.0
86.0,334.0,3.0
93.0,341.0,3.0
98.0,346.0,3.0
105.0,355.0,3.0
107.0,360.0,3.0
109.0,363.0,3.0
109.0,366.0,3.0
109.0,367.0,3.0
109.0,368.0,3.0
109.0,370.0,3.0
109.0,374.0,3.0
108.0,377.0,3.0
105.0,381.0,3.0
102.0,384.0,3.0
97.0,390.0,3.0
93.0,393.0,3.0
84.0,396.0,3.0
81.0,396.0,3.0
75.0,399.0,3.0
70.0,400.0,3.0
66.0,400.0,3.0
65.0,400.0,3.0
66.0,399.0,3.0
259.0,351.0,4.0
256.0,351.0,4.0
251.0,352.0,4.0
248.0,352.0,4.0
234.0,352.0,4.0
218.0,352.0,4.0
204.0,352.0,4.0
192.0,352.0,4.0
183.0,352.0,4.0
174.0,352.0,4.0
171.0,352.0,4.0
170.0,352.0,4.0
169.0,352.0,4.0
169.0,351.0,4.0
169.0,349.0,4.0
169.0,347.0,4.0
169.0,344.0,4.0
169.0,340.0,4.0
169.0,337.0,4.0
170.0,325.0,4.0
174.0,320.0,4.0
179.0,309.0,4.0
184.0,297.0,4.0
187.0,293.0,4.0
191.0,287.0,4.0
194.0,284.0,4.0
199.0,279.0,4.0
202.0,276.0,4.0
205.0,273.0,4.0
205.0,272.0,4.0
206.0,272.0,4.0
207.0,272.0,4.0
208.0,272.0,4.0
208.0,277.0,4.0
208.0,280.0,4.0
208.0,294.0,4.0
208.0,301.0,4.0
207.0,324.0,4.0
205.0,343.0,4.0
202.0,361.0,4.0
196.0,382.0,4.0
196.0,391.0,4.0
194.0,401.0,4.0
194.0,405.0,4.0
194.0,409.0,4.0
194.0,408.0,4.0
348.0,249.0,5.0
337.0,259.0,5.0
327.0,270.0,5.0
311.0,284.0,5.0
297.0,298.0,5.0
283.0,310.0,5.0
275.0,320.0,5.0
275.0,322.0,5.0
273.0,326.0,5.0
273.0,329.0,5.0
273.0,331.0,5.0
273.0,332.0,5.0
273.0,334.0,5.0
276.0,335.0,5.0
279.0,336.0,5.0
285.0,337.0,5.0
290.0,340.0,5.0
295.0,341.0,5.0
300.0,343.0,5.0
306.0,345.0,5.0
312.0,349.0,5.0
314.0,350.0,5.0
318.0,351.0,5.0
322.0,352.0,5.0
324.0,352.0,5.0
327.0,352.0,5.0
328.0,352.0,5.0
329.0,353.0,5.0
332.0,357.0,5.0
333.0,359.0,5.0
335.0,363.0,5.0
335.0,367.0,5.0
337.0,371.0,5.0
338.0,375.0,5.0
339.0,380.0,5.0
339.0,384.0,5.0
339.0,388.0,5.0
339.0,392.0,5.0
339.0,397.0,5.0
339.0,400.0,5.0
339.0,404.0,5.0
336.0,407.0,5.0
336.0,409.0,5.0
335.0,412.0,5.0
332.0,414.0,5.0
332.0,415.0,5.0
332.0,414.0,5.0
332.0,411.0,5.0
393.0,277.0,6.0
393.0,281.0,6.0
393.0,288.0,6.0
393.0,291.0,6.0
393.0,305.0,6.0
393.0,319.0,6.0
393.0,333.0,6.0
393.0,352.0,6.0
393.0,366.0,6.0
393.0,377.0,6.0
393.0,382.0,6.0
393.0,385.0,6.0
395.0,388.0,6.0
399.0,394.0,6.0
402.0,397.0,6.0
404.0,400.0,6.0
406.0,403.0,6.0
409.0,405.0,6.0
418.0,406.0,6.0
423.0,406.0,6.0
429.0,406.0,6.0
433.0,406.0,6.0
435.0,405.0,6.0
438.0,399.0,6.0
441.0,392.0,6.0
441.0,390.0,6.0
441.0,380.0,6.0
441.0,376.0,6.0
441.0,370.0,6.0
441.0,366.0,6.0
440.0,364.0,6.0
438.0,362.0,6.0
437.0,362.0,6.0
432.0,359.0,6.0
428.0,359.0,6.0
425.0,358.0,6.0
421.0,358.0,6.0
420.0,358.0,6.0
418.0,358.0,6.0
415.0,358.0,6.0
413.0,358.0,6.0
413.0,71.0,7.0
418.0,71.0,7.0
421.0,71.0,7.0
424.0,71.0,7.0
428.0,71.0,7.0
431.0,71.0,7.0
434.0,71.0,7.0
436.0,71.0,7.0
438.0,71.0,7.0
440.0,71.0,7.0
441.0,71.0,7.0
442.0,71.0,7.0
444.0,71.0,7.0
445.0,71.0,7.0
446.0,71.0,7.0
447.0,73.0,7.0
448.0,74.0,7.0
448.0,75.0,7.0
449.0,76.0,7.0
449.0,77.0,7.0
449.0,82.0,7.0
449.0,85.0,7.0
449.0,89.0,7.0
447.0,98.0,7.0
443.0,107.0,7.0
439.0,119.0,7.0
435.0,133.0,7.0
431.0,147.0,7.0
425.0,161.0,7.0
421.0,175.0,7.0
416.0,186.0,7.0
416.0,193.0,7.0
415.0,200.0,7.0
414.0,205.0,7.0
413.0,209.0,7.0
413.0,215.0,7.0
413.0,218.0,7.0
412.0,223.0,7.0
411.0,226.0,7.0
411.0,228.0,7.0
411.0,230.0,7.0
411.0,232.0,7.0
150.0,228.0,8.0
150.0,229.0,8.0
150.0,231.0,8.0
150.0,237.0,8.0
150.0,239.0,8.0
150.0,243.0,8.0
150.0,244.0,8.0
151.0,245.0,8.0
154.0,249.0,8.0
155.0,251.0,8.0
157.0,254.0,8.0
158.0,256.0,8.0
158.0,257.0,8.0
161.0,256.0,8.0
162.0,255.0,8.0
166.0,252.0,8.0
168.0,248.0,8.0
172.0,245.0,8.0
175.0,240.0,8.0
176.0,240.0,8.0
180.0,238.0,8.0
184.0,237.0,8.0
190.0,236.0,8.0
197.0,234.0,8.0
206.0,234.0,8.0
215.0,233.0,8.0
227.0,233.0,8.0
231.0,232.0,8.0
236.0,232.0,8.0
241.0,231.0,8.0
245.0,231.0,8.0
247.0,231.0,8.0
250.0,231.0,8.0
257.0,231.0,8.0
259.0,231.0,8.0
261.0,231.0,8.0
262.0,231.0,8.0
263.0,231.0,8.0
264.0,232.0,8.0
265.0,235.0,8.0
267.0,236.0,8.0
267.0,237.0,8.0
267.0,241.0,8.0
267.0,244.0,8.0
267.0,247.0,8.0
266.0,250.0,8.0
265.0,252.0,8.0
262.0,255.0,8.0
261.0,255.0,8.0
260.0,256.0,8.0
257.0,256.0,8.0
252.0,256.0,8.0
248.0,256.0,8.0
245.0,256.0,8.0
242.0,253.0,8.0
236.0,252.0,8.0
232.0,251.0,8.0
226.0,249.0,8.0
219.0,248.0,8.0
213.0,244.0,8.0
204.0,242.0,8.0
199.0,241.0,8.0
195.0,240.0,8.0
190.0,239.0,8.0
186.0,237.0,8.0
182.0,236.0,8.0
178.0,235.0,8.0
175.0,235.0,8.0
171.0,235.0,8.0
164.0,233.0,8.0
156.0,232.0,8.0
151.0,231.0,8.0
145.0,231.0,8.0
138.0,229.0,8.0
135.0,228.0,8.0
134.0,227.0,8.0
279.0,430.0,9.0
277.0,430.0,9.0
274.0,431.0,9.0
269.0,432.0,9.0
262.0,434.0,9.0
259.0,434.0,9.0
252.0,434.0,9.0
245.0,434.0,9.0
238.0,434.0,9.0
234.0,431.0,9.0
233.0,424.0,9.0
233.0,418.0,9.0
233.0,413.0,9.0
233.0,408.0,9.0
233.0,407.0,9.0
235.0,404.0,9.0
240.0,399.0,9.0
245.0,399.0,9.0
251.0,398.0,9.0
260.0,396.0,9.0
266.0,396.0,9.0
271.0,396.0,9.0
277.0,394.0,9.0
279.0,394.0,9.0
280.0,394.0,9.0
281.0,394.0,9.0
282.0,394.0,9.0
283.0,394.0,9.0
283.0,397.0,9.0
283.0,400.0,9.0
283.0,405.0,9.0
283.0,409.0,9.0
283.0,414.0,9.0
281.0,421.0,9.0
278.0,426.0,9.0
275.0,433.0,9.0
273.0,435.0,9.0
271.0,439.0,9.0
269.0,442.0,9.0
268.0,444.0,9.0
265.0,445.0,9.0
261.0,446.0,9.0
256.0,451.0,9.0
250.0,453.0,9.0
245.0,454.0,9.0
238.0,457.0,9.0
228.0,457.0,9.0
215.0,457.0,9.0
196.0,457.0,9.0
177.0,457.0,9.0
154.0,457.0,9.0
133.0,456.0,9.0
110.0,451.0,9.0
96.0,449.0,9.0
82.0,444.0,9.0
66.0,443.0,9.0
57.0,441.0,9.0
51.0,440.0,9.0
47.0,440.0,9.0
41.0,440.0,9.0
38.0,440.0,9.0
36.0,440.0,9.0
32.0,440.0,9.0
30.0,440.0,9.0
29.0,440.0,9.0
28.0,440.0,9.0
27.0,440.0,9.0
26.0,440.0,9.0
