x,y,label
178.0,233.0,1.0
180.0,230.0,1.0
182.0,227.0,1.0
182.0,226.0,1.0
183.0,226.0,1.0
184.0,225.0,1.0
187.0,222.0,1.0
188.0,221.0,1.0
186.0,224.0,1.0
184.0,228.0,1.0
180.0,232.0,1.0
177.0,239.0,1.0
175.0,243.0,1.0
174.0,249.0,1.0
171.0,254.0,1.0
171.0,259.0,1.0
170.0,263.0,1.0
169.0,267.0,1.0
169.0,270.0,1.0
169.0,271.0,1.0
169.0,274.0,1.0
169.0,278.0,1.0
169.0,280.0,1.0
169.0,281.0,1.0
169.0,282.0,1.0
169.0,283.0,1.0
169.0,284.0,1.0
169.0,285.0,1.0
169.0,286.0,1.0
169.0,287.0,1.0
169.0,289.0,1.0
169.0,290.0,1.0
169.0,291.0,1.0
169.0,293.0,1.0
170.0,294.0,1.0
170.0,295.0,1.0
170.0,296.0,1.0
238.0,223.0,2.0
237.0,227.0,2.0
235.0,234.0,2.0
235.0,236.0,2.0
234.0,238.0,2.0
232.0,242.0,2.0
230.0,248.0,2.0
227.0,264.0,2.0
225.0,271.0,2.0
223.0,276.0,2.0
222.0,281.0,2.0
221.0,284.0,2.0
217.0,295.0,2.0
214.0,301.0,2.0
209.0,311.0,2.0
207.0,314.0,2.0
204.0,321.0,2.0
204.0,322.0,2.0
201.0,326.0,2.0
196.0,334.0,2.0
194.0,339.0,2.0
191.0,344.0,2.0
189.0,348.0,2.0
188.0,352.0,2.0
188.0,353.0,2.0
187.0,355.0,2.0
186.0,358.0,2.0
186.0,359.0,2.0
187.0,359.0,2.0
191.0,359.0,2.0
202.0,359.0,2.0
204.0,359.0,2.0
222.0,356.0,2.0
228.0,356.0,2.0
233.0,355.0,2.0
235.0,355.0,2.0
238.0,355.0,2.0
245.0,355.0,2.0
248.0,355.0,2.0
249.0,355.0,2.0
256.0,355.0,2.0
257.0,355.0,2.0
258.0,355.0,2.0
260.0,355.0,2.0
280.0,269.0,3.0
281.0,268.0,3.0
283.0,268.0,3.0
287.0,268.0,3.0
292.0,268.0,3.0
299.0,268.0,3.0
315.0,268.0,3.0
325.0,270.0,3.0
339.0,271.0,3.0
344.0,272.0,3.0
350.0,273.0,3.0
354.0,273.0,3.0
356.0,273.0,3.0
360.0,273.0,3.0
363.0,275.0,3.0
369.0,275.0,3.0
374.0,276.0,3.0
377.0,276.0,3.0
379.0,277.0,3.0
381.0,278.0,3.0
382.0,278.0,3.0
385.0,279.0,3.0
340.0,277.0,3.0
339.0,281.0,3.0
337.0,284.0,3.0
335.0,291.0,3.0
334.0,296.0,3.0
331.0,301.0,3.0
327.0,310.0,3.0
323.0,320.0,3.0
318.0,334.0,3.0
314.0,343.0,3.0
311.0,352.0,3.0
309.0,358.0,3.0
308.0,363.0,3.0
306.0,369.0,3.0
305.0,374.0,3.0
302.0,379.0,3.0
301.0,383.0,3.0
300.0,388.0,3.0
298.0,392.0,3.0
297.0,396.0,3.0
296.0,400.0,3.0
295.0,402.0,3.0
295.0,406.0,3.0
295.0,410.0,3.0
294.0,415.0,3.0
293.0,417.0,3.0
292.0,418.0,3.0
427.0,318.0,4.0
425.0,321.0,4.0
424.0,323.0,4.0
423.0,328.0,4.0
421.0,332.0,4.0
414.0,345.0,4.0
411.0,352.0,4.0
409.0,357.0,4.0
408.0,363.0,4.0
407.0,367.0,4.0
405.0,373.0,4.0
403.0,376.0,4.0
401.0,383.0,4.0
401.0,388.0,4.0
399.0,392.0,4.0
397.0,398.0,4.0
395.0,401.0,4.0
394.0,407.0,4.0
393.0,411.0,4.0
393.0,414.0,4.0
391.0,417.0,4.0
390.0,418.0,4.0
390.0,422.0,4.0
389.0,424.0,4.0
388.0,425.0,4.0
388.0,429.0,4.0
387.0,431.0,4.0
387.0,433.0,4.0
386.0,437.0,4.0
385.0,440.0,4.0
385.0,442.0,4.0
383.0,445.0,4.0
383.0,447.0,4.0
382.0,449.0,4.0
381.0,450.0,4.0
381.0,451.0,4.0
381.0,452.0,4.0
